condition,seed,method,test_image_id,predicted_class,true_class,correct,insertion_auc,deletion_auc,target_logit_original,baseline_confidence,random_baseline_auc,norm_insertion_auc,norm_deletion_auc,drop_top10,drop_top20,flip_top10,flip_top20,slice
swav,2,occlusion,7675,9,9,True,0.884855642778218,0.5668063890348889,0.9990925788879395,0.8106550574302673,0.9048738181591034,-0.10623242773537511,-1.794055804327447,0.08717596530914307,0.30501842498779297,False,False,primary
swav,2,occlusion,7710,5,5,True,0.9004508502705785,0.6058449422310643,0.9960113763809204,0.6360692977905273,0.8160403370857239,0.23451137892914178,-0.5839700533981128,0.04905545711517334,0.16282474994659424,False,False,all200
swav,2,occlusion,7753,8,8,True,0.7828867443483488,0.3767254101111912,0.949738621711731,0.3284457325935364,0.6390921771526337,0.2314440897590246,-0.4222915981121585,0.4897260069847107,0.5258769989013672,False,False,all200
swav,2,occlusion,7832,9,9,True,0.9312548435030842,0.5550745459264335,0.9877269864082336,0.516301691532135,0.7520143389701843,0.3802097733852155,-0.4177539796533641,0.08318239450454712,0.30026304721832275,False,False,all200
swav,2,occlusion,7832,9,9,True,0.9312548435030842,0.5550745459264335,0.9877269864082336,0.516301691532135,0.7520143389701843,0.3802097733852155,-0.4177539796533641,0.08318239450454712,0.30026304721832275,False,False,primary
swav,2,occlusion,7867,4,4,True,0.7847448370397838,0.6194737817157288,0.9984830021858215,0.2971661388874054,0.6478245705366135,0.19523310170984673,-0.04042507788497482,0.1376889944076538,0.2241402268409729,False,False,all200
swav,2,occlusion,7867,4,4,True,0.7847448370397838,0.6194737817157288,0.9984830021858215,0.2971661388874054,0.6478245705366135,0.19523310170984673,-0.04042507788497482,0.1376889944076538,0.2241402268409729,False,False,primary
swav,2,occlusion,7954,3,3,True,0.6082557200646943,0.17990392768520713,0.9930849075317383,0.22460320591926575,0.608844056725502,-0.0007655831746848716,-0.558165702762041,0.4593217372894287,0.79982590675354,False,True,all200
swav,2,occlusion,7954,3,3,True,0.6082557200646943,0.17990392768520713,0.9930849075317383,0.22460320591926575,0.608844056725502,-0.0007655831746848716,-0.558165702762041,0.4593217372894287,0.79982590675354,False,True,primary
swav,2,occlusion,7960,4,4,True,0.7468111992910887,0.534460541397836,0.925989031791687,0.4579073488712311,0.691948190331459,0.11720819455554922,-0.33645334709751046,0.1971879005432129,0.4420314431190491,False,False,all200
swav,2,occlusion,7963,7,7,True,0.6916811861077736,0.4297193761487459,0.9995701909065247,0.2019401341676712,0.6007551625370979,0.11399523225394848,-0.2144299665532159,0.04395359754562378,0.07937711477279663,False,False,all200
random_init,0,gradcam,199,1,4,False,0.46207242086529915,0.15975841241978145,0.6594436764717102,0.07237769663333893,0.36591068655252457,0.16380055669253643,-0.3511569077627359,0.24961858987808228,0.47755855321884155,False,True,all200
random_init,0,gradcam,228,9,9,True,0.9541962852697288,0.9391650957696636,0.9684833884239197,0.9425156712532043,0.955499529838562,-0.05018710579237794,-0.6290284957092548,0.08551275730133057,0.08285260200500488,False,False,all200
random_init,0,gradcam,233,1,1,True,0.8811901143548108,0.3624863583582089,0.9831626415252686,0.13763569295406342,0.560399167239666,0.37939766160880645,-0.2340703737662006,0.11870115995407104,0.2784484028816223,False,False,all200
random_init,0,gradcam,233,1,1,True,0.8811901143548108,0.3624863583582089,0.9831626415252686,0.13763569295406342,0.560399167239666,0.37939766160880645,-0.2340703737662006,0.11870115995407104,0.2784484028816223,False,False,primary
random_init,0,gradcam,278,2,8,False,0.7520395242555773,0.6225935662837614,0.7264776229858398,0.6063624024391174,0.6664200127124786,0.7128115084282294,-0.3648700491847296,0.007752776145935059,0.020998716354370117,False,False,all200
random_init,0,gradcam,380,9,9,True,0.760611467134956,0.44839468117072934,0.8709515333175659,0.2678658962249756,0.5694087147712708,0.3170407991897348,-0.20065812574137362,0.06574922800064087,0.2420809268951416,False,False,all200
random_init,0,gradcam,380,9,9,True,0.760611467134956,0.44839468117072934,0.8709515333175659,0.2678658962249756,0.5694087147712708,0.3170407991897348,-0.20065812574137362,0.06574922800064087,0.2420809268951416,False,False,primary
random_init,0,gradcam,387,6,1,False,0.5222900428750432,0.46742046426932415,0.7136799097061157,0.1741025149822235,0.4438912123441696,0.14529672906514396,0.0436068155471834,0.07715439796447754,0.13000184297561646,False,False,all200
random_init,0,gradcam,431,6,6,True,0.7601225394688621,0.6886882276491513,0.9556686282157898,0.2670994699001312,0.6113840490579605,0.21601096798284986,0.11226784943474401,0.08598709106445312,0.22120356559753418,False,False,all200
random_init,0,gradcam,431,6,6,True,0.7601225394688621,0.6886882276491513,0.9556686282157898,0.2670994699001312,0.6113840490579605,0.21601096798284986,0.11226784943474401,0.08598709106445312,0.22120356559753418,False,False,primary
random_init,0,gradcam,546,5,3,False,0.6843157229210743,0.6521896301245675,0.7385957837104797,0.48808279633522034,0.61333929002285,0.2833243643049299,0.15508313763997034,0.008576154708862305,0.02405458688735962,False,False,all200
random_init,0,gradcam,576,7,7,True,0.4387726804099624,0.5048443561720157,0.5377368330955505,0.3990900218486786,0.46841342747211456,-0.21378599908348683,0.2627606677158476,-0.0006374120712280273,0.020708203315734863,False,False,all200
random_init,0,gradcam,576,7,7,True,0.4387726804099624,0.5048443561720157,0.5377368330955505,0.3990900218486786,0.46841342747211456,-0.21378599908348683,0.2627606677158476,-0.0006374120712280273,0.020708203315734863,False,False,primary
random_init,0,gradcam,614,5,5,True,0.5344420275681239,0.3707221327842951,0.3525657057762146,0.5511251091957092,0.4518454074859619,8259662.008216195,-8112327.47016668,0.05214628577232361,0.06392750144004822,True,True,all200
random_init,0,gradcam,614,5,5,True,0.5344420275681239,0.3707221327842951,0.3525657057762146,0.5511251091957092,0.4518454074859619,8259662.008216195,-8112327.47016668,0.05214628577232361,0.06392750144004822,True,True,primary
random_init,0,gradcam,664,3,3,True,0.41916214711153627,0.5206288974425226,0.5593720078468323,0.28117746114730835,0.4202747344970703,-0.003999314144485174,0.3607337531811656,-0.02884995937347412,0.04324960708618164,False,False,all200
random_init,0,gradcam,664,3,3,True,0.41916214711153627,0.5206288974425226,0.5593720078468323,0.28117746114730835,0.4202747344970703,-0.003999314144485174,0.3607337531811656,-0.02884995937347412,0.04324960708618164,False,False,primary
random_init,0,gradcam,696,4,7,False,0.4042528133478602,0.42066020576479335,0.653454601764679,0.17141808569431305,0.412436343729496,-0.016976992631905146,0.017060661923166125,-0.00012320280075073242,0.016849935054779053,False,False,all200
random_init,0,gradcam,699,8,0,False,0.18715769685889777,0.14404198843803795,0.4229021668434143,0.011127030476927757,0.21701459866017103,-0.07250778195286695,-0.17721470719685775,-0.06528899073600769,0.1037253737449646,False,False,all200
random_init,0,gradcam,712,0,0,True,0.9999382321024797,0.9926231751334715,0.9999958276748657,0.9891178011894226,0.9945568144321442,0.4947053289065693,-0.17775644334569413,0.00012958049774169922,0.00033283233642578125,False,False,all200
random_init,0,gradcam,712,0,0,True,0.9999382321024797,0.9926231751334715,0.9999958276748657,0.9891178011894226,0.9945568144321442,0.4947053289065693,-0.17775644334569413,0.00012958049774169922,0.00033283233642578125,False,False,primary
random_init,0,gradcam,725,1,4,False,0.3749719929823052,0.1790278024989713,0.5613031983375549,0.0633062943816185,0.3123047463595867,0.12583862695713344,-0.26762604908163845,0.25927552580833435,0.3693500757217407,False,True,all200
random_init,0,gradcam,735,0,0,True,0.9992622693525339,0.9977783648774385,0.9997503161430359,0.9974587559700012,0.9986045360565186,0.2870242308079344,-0.3605278136711257,0.00039827823638916016,0.00028443336486816406,False,False,all200
random_init,0,gradcam,735,0,0,True,0.9992622693525339,0.9977783648774385,0.9997503161430359,0.9974587559700012,0.9986045360565186,0.2870242308079344,-0.3605278136711257,0.00039827823638916016,0.00028443336486816406,False,False,primary
random_init,0,gradcam,781,6,6,True,0.6596974318015615,0.10370513478960088,0.7755640149116516,0.10235860198736191,0.43896130844950676,0.3278882182381965,-0.49799981881252287,0.6278560161590576,0.6967684030532837,True,True,all200
random_init,0,gradcam,805,9,9,True,0.42198582879888236,0.3676686917442047,0.6029052734375,0.22492800652980804,0.413916639983654,0.021348344256901984,-0.12235642798788694,0.09263843297958374,0.10643935203552246,False,False,all200
random_init,0,gradcam,805,9,9,True,0.42198582879888236,0.3676686917442047,0.6029052734375,0.22492800652980804,0.413916639983654,0.021348344256901984,-0.12235642798788694,0.09263843297958374,0.10643935203552246,False,False,primary
random_init,0,gradcam,810,1,3,False,0.5395575650954822,0.1842690019815575,0.5982833504676819,0.0818873718380928,0.34008536115288734,0.3862776090393925,-0.30173813433798435,0.10158106684684753,0.29992392659187317,False,True,all200
random_init,0,gradcam,837,8,8,True,0.9996824831659825,0.9990878608471162,0.9997394680976868,0.9990922212600708,0.9994158446788788,0.4119579604063473,-0.506736862509297,0.0003438591957092285,0.0009094476699829102,False,False,all200
random_init,0,gradcam,837,8,8,True,0.9996824831659825,0.9990878608471162,0.9997394680976868,0.9990922212600708,0.9994158446788788,0.4119579604063473,-0.506736862509297,0.0003438591957092285,0.0009094476699829102,False,False,primary
random_init,0,gradcam,845,2,2,True,0.9716520433080971,0.9637605982954035,0.9398663640022278,0.9961807727813721,0.9680235683917999,362847.4916297142,-426297.0096396423,0.11806035041809082,-0.014520704746246338,False,False,all200
random_init,0,gradcam,845,2,2,True,0.9716520433080971,0.9637605982954035,0.9398663640022278,0.9961807727813721,0.9680235683917999,362847.4916297142,-426297.0096396423,0.11806035041809082,-0.014520704746246338,False,False,primary
random_init,0,gradcam,853,5,5,True,0.864811767708069,0.8414520661302873,0.8514587879180908,0.8584405183792114,0.8549496531486511,986211.4559417878,-1349758.7018363788,-0.0069266557693481445,-0.019292831420898438,False,False,all200
random_init,0,gradcam,853,5,5,True,0.864811767708069,0.8414520661302873,0.8514587879180908,0.8584405183792114,0.8549496531486511,986211.4559417878,-1349758.7018363788,-0.0069266557693481445,-0.019292831420898438,False,False,primary
random_init,0,gradcam,854,6,6,True,0.9974663561730314,0.9973153752263428,0.9998470544815063,0.9924106597900391,0.9961288571357727,0.17985853262917068,0.15955555612608543,4.690885543823242e-05,0.00035059452056884766,False,False,all200
random_init,0,gradcam,854,6,6,True,0.9974663561730314,0.9973153752263428,0.9998470544815063,0.9924106597900391,0.9961288571357727,0.17985853262917068,0.15955555612608543,4.690885543823242e-05,0.00035059452056884766,False,False,primary
random_init,0,gradcam,887,4,4,True,0.5379068523342805,0.2444404690513179,0.6379156708717346,0.1281459629535675,0.38303081691265106,0.30381568974375295,-0.27186854320418147,0.06573104858398438,0.23861563205718994,False,False,all200
random_init,0,gradcam,887,4,4,True,0.5379068523342805,0.2444404690513179,0.6379156708717346,0.1281459629535675,0.38303081691265106,0.30381568974375295,-0.27186854320418147,0.06573104858398438,0.23861563205718994,False,False,primary
random_init,0,gradcam,906,8,8,True,0.9974510090147322,0.988581035516509,0.999872088432312,0.9751748442649841,0.9875234663486481,0.401969652922543,0.04282134317074906,0.00014668703079223633,0.0019675493240356445,False,False,all200
random_init,0,gradcam,906,8,8,True,0.9974510090147322,0.988581035516509,0.999872088432312,0.9751748442649841,0.9875234663486481,0.401969652922543,0.04282134317074906,0.00014668703079223633,0.0019675493240356445,False,False,primary
random_init,0,gradcam,973,9,9,True,0.8720556544675979,0.7013220880986226,0.9336510300636292,0.6776703596115112,0.8056606948375702,0.2593748954276887,-0.4076034590997154,0.22834336757659912,0.4393983483314514,False,False,all200
random_init,0,gradcam,973,9,9,True,0.8720556544675979,0.7013220880986226,0.9336510300636292,0.6776703596115112,0.8056606948375702,0.2593748954276887,-0.4076034590997154,0.22834336757659912,0.4393983483314514,False,False,primary
random_init,0,gradcam,989,0,0,True,0.9286714689214154,0.11344532991589507,0.9011316299438477,0.06398040056228638,0.482556015253067,0.532897089571155,-0.44091279136011,0.6189606189727783,0.8161208629608154,True,True,all200
random_init,0,gradcam,989,0,0,True,0.9286714689214154,0.11344532991589507,0.9011316299438477,0.06398040056228638,0.482556015253067,0.532897089571155,-0.44091279136011,0.6189606189727783,0.8161208629608154,True,True,primary
random_init,0,gradcam,1069,4,4,True,0.35072796316279076,0.5388414941169142,0.6156924962997437,0.2031569480895996,0.40942472219467163,-0.1422829118279547,0.3137105941142268,-0.006974935531616211,-0.0729604959487915,False,False,all200
random_init,0,gradcam,1069,4,4,True,0.35072796316279076,0.5388414941169142,0.6156924962997437,0.2031569480895996,0.40942472219467163,-0.1422829118279547,0.3137105941142268,-0.006974935531616211,-0.0729604959487915,False,False,primary
random_init,0,gradcam,1070,1,3,False,0.2821080790752961,0.22466756630644924,0.5810875296592712,0.012334835715591908,0.2967111826874316,-0.025675664955323325,-0.12666949475252323,0.007252037525177002,-0.04902440309524536,False,False,all200
random_init,0,gradcam,1086,1,1,True,0.9967259307512847,0.99655048863698,0.9983696341514587,0.9947118759155273,0.996540755033493,0.05062546670597242,0.002661084429084976,0.0005165934562683105,0.0018045902252197266,False,False,all200
random_init,0,gradcam,1086,1,1,True,0.9967259307512847,0.99655048863698,0.9983696341514587,0.9947118759155273,0.996540755033493,0.05062546670597242,0.002661084429084976,0.0005165934562683105,0.0018045902252197266,False,False,primary
random_init,0,gradcam,1105,8,8,True,0.5903298877348455,0.23690396924686952,0.7924848198890686,0.09569965302944183,0.4440922364592552,0.20987480536457961,-0.29734884877956297,0.26952534914016724,0.40210843086242676,False,False,all200
random_init,0,gradcam,1105,8,8,True,0.5903298877348455,0.23690396924686952,0.7924848198890686,0.09569965302944183,0.4440922364592552,0.20987480536457961,-0.29734884877956297,0.26952534914016724,0.40210843086242676,False,False,primary
random_init,0,gradcam,1115,1,1,True,0.3857939354896648,0.21764369902704533,0.6415215730667114,0.08641218394041061,0.363966878503561,0.03932028067559416,-0.263593414816523,0.18687772750854492,0.2930484414100647,False,True,all200
random_init,0,gradcam,1115,1,1,True,0.3857939354896648,0.21764369902704533,0.6415215730667114,0.08641218394041061,0.363966878503561,0.03932028067559416,-0.263593414816523,0.18687772750854492,0.2930484414100647,False,True,primary
random_init,0,gradcam,1143,8,6,False,0.5197647317573539,0.2056618700023663,0.783878743648529,0.027819951996207237,0.40584934782236814,0.15067000766703664,-0.2647776601902928,0.3640615940093994,0.49833184480667114,False,True,all200
random_init,0,gradcam,1243,1,7,False,0.6142737009820229,0.4632824250389226,0.7659721970558167,0.29835838079452515,0.5321652889251709,0.17559021825602306,-0.1473071613601729,0.10578864812850952,0.18187004327774048,False,False,all200
random_init,0,gradcam,1285,9,9,True,0.8084215470129548,0.4913393105826822,0.6785179376602173,0.7499204874038696,0.7142192125320435,9420233.44809113,-22287990.194936123,0.3808617889881134,0.4083600342273712,True,True,all200
random_init,0,gradcam,1285,9,9,True,0.8084215470129548,0.4913393105826822,0.6785179376602173,0.7499204874038696,0.7142192125320435,9420233.44809113,-22287990.194936123,0.3808617889881134,0.4083600342273712,True,True,primary
random_init,0,gradcam,1297,2,2,True,0.9914805638431392,0.993755078872381,0.9911363124847412,0.9935733675956726,0.9923548400402069,-87427.61970677026,140023.88321741053,-0.0025236010551452637,0.00302201509475708,False,False,all200
random_init,0,gradcam,1297,2,2,True,0.9914805638431392,0.993755078872381,0.9911363124847412,0.9935733675956726,0.9923548400402069,-87427.61970677026,140023.88321741053,-0.0025236010551452637,0.00302201509475708,False,False,primary
random_init,0,gradcam,1336,4,4,True,0.943726970310504,0.9359135693974285,0.9329758882522583,0.9493023753166199,0.9411391317844391,258783.85260649226,-522556.2387010552,-0.0022782087326049805,0.0025817155838012695,False,False,all200
random_init,0,gradcam,1336,4,4,True,0.943726970310504,0.9359135693974285,0.9329758882522583,0.9493023753166199,0.9411391317844391,258783.85260649226,-522556.2387010552,-0.0022782087326049805,0.0025817155838012695,False,False,primary
random_init,0,gradcam,1353,6,1,False,0.12938417886908715,0.23806385635722888,0.2642642855644226,0.10343141108751297,0.1838478483259678,-0.33863518036357576,0.3370953121841066,-0.0239945650100708,0.005344361066818237,False,True,all200
random_init,0,gradcam,1476,6,6,True,0.7277964442652781,0.5899526302937296,0.8986864686012268,0.513453483581543,0.7060699760913849,0.05639825513067916,-0.30142108882945784,0.06727451086044312,0.05017763376235962,False,False,all200
random_init,0,gradcam,1534,3,6,False,0.8458981573389858,0.6833555129157461,0.7266830205917358,0.5436491966247559,0.6351661086082458,1.1513284493731433,0.26328141576823444,0.04901498556137085,-0.13122916221618652,False,False,all200
random_init,0,gradcam,1648,0,0,True,0.9553562815158411,0.921529845192082,0.9350705742835999,0.9555661082267761,0.945318341255188,1003794.0260653078,-2378849.6063105958,0.015620827674865723,0.013392984867095947,False,False,all200
random_init,0,gradcam,1648,0,0,True,0.9553562815158411,0.921529845192082,0.9350705742835999,0.9555661082267761,0.945318341255188,1003794.0260653078,-2378849.6063105958,0.015620827674865723,0.013392984867095947,False,False,primary
random_init,0,gradcam,1834,8,8,True,0.9874254134760698,0.9691829251949495,0.9709572196006775,0.9901412129402161,0.9805492162704468,687619.7205623047,-1136629.1075497249,-0.005628228187561035,0.002880096435546875,False,False,all200
random_init,0,gradcam,1834,8,8,True,0.9874254134760698,0.9691829251949495,0.9709572196006775,0.9901412129402161,0.9805492162704468,687619.7205623047,-1136629.1075497249,-0.005628228187561035,0.002880096435546875,False,False,primary
random_init,0,gradcam,1873,8,8,True,0.9824533864172957,0.9352040156056151,0.992256760597229,0.8981205821037292,0.9451886713504791,0.39585965420712077,-0.10606608324931656,0.013101160526275635,0.019860148429870605,False,False,all200
random_init,0,gradcam,1873,8,8,True,0.9824533864172957,0.9352040156056151,0.992256760597229,0.8981205821037292,0.9451886713504791,0.39585965420712077,-0.10606608324931656,0.013101160526275635,0.019860148429870605,False,False,primary
random_init,0,gradcam,1880,9,9,True,0.7261330350444806,0.19988325330840492,0.9102437496185303,0.07477591186761856,0.4925098307430744,0.27963159531110415,-0.35025474855192906,0.23541617393493652,0.6729867458343506,False,True,all200
random_init,0,gradcam,1880,9,9,True,0.7261330350444806,0.19988325330840492,0.9102437496185303,0.07477591186761856,0.4925098307430744,0.27963159531110415,-0.35025474855192906,0.23541617393493652,0.6729867458343506,False,True,primary
random_init,0,gradcam,1896,3,3,True,0.7548363448875723,0.4415397582799276,0.8438224792480469,0.2672639489173889,0.5555432140827179,0.34565984253248194,-0.19773093243006742,0.12608075141906738,0.20138674974441528,False,False,all200
random_init,0,gradcam,1896,3,3,True,0.7548363448875723,0.4415397582799276,0.8438224792480469,0.2672639489173889,0.5555432140827179,0.34565984253248194,-0.19773093243006742,0.12608075141906738,0.20138674974441528,False,False,primary
random_init,0,gradcam,1938,7,7,True,0.9007630225171692,0.9168420474016769,0.8307358622550964,0.958989143371582,0.8948625028133392,590051.9703829987,2197954.458833762,-0.015255868434906006,-0.04597735404968262,False,False,all200
random_init,0,gradcam,1938,7,7,True,0.9007630225171692,0.9168420474016769,0.8307358622550964,0.958989143371582,0.8948625028133392,590051.9703829987,2197954.458833762,-0.015255868434906006,-0.04597735404968262,False,False,primary
random_init,0,gradcam,1952,8,8,True,0.9971347618656743,0.9940572018469921,0.9982513785362244,0.9926758408546448,0.9954636096954346,0.29972932938124647,-0.25224613817766106,0.0002072453498840332,0.0020797252655029297,False,False,all200
random_init,0,gradcam,1952,8,8,True,0.9971347618656743,0.9940572018469921,0.9982513785362244,0.9926758408546448,0.9954636096954346,0.29972932938124647,-0.25224613817766106,0.0002072453498840332,0.0020797252655029297,False,False,primary
random_init,0,gradcam,2001,3,7,False,0.5629208132223595,0.34401357252372655,0.688238799571991,0.24384859204292297,0.46604369580745697,0.2180001174048502,-0.27460128782371584,0.03137856721878052,0.06667071580886841,False,False,all200
random_init,0,gradcam,2019,5,5,True,0.7581219067768468,0.8417159865451425,0.5979524850845337,0.9055659770965576,0.7517592310905457,636267.5686301112,8995675.54545968,-0.19633638858795166,-0.21781641244888306,False,False,all200
random_init,0,gradcam,2019,5,5,True,0.7581219067768468,0.8417159865451425,0.5979524850845337,0.9055659770965576,0.7517592310905457,636267.5686301112,8995675.54545968,-0.19633638858795166,-0.21781641244888306,False,False,primary
random_init,0,gradcam,2032,6,5,False,0.5460590787778719,0.31991664760326716,0.6411867141723633,0.22302262485027313,0.4321046695113182,0.2725112274736257,-0.2682870786200831,0.05210864543914795,0.16118937730789185,False,True,all200
random_init,0,gradcam,2033,2,2,True,0.9389859602859489,0.9216897398271968,0.9802724719047546,0.8402227759361267,0.9102476239204407,0.2052009907393576,0.08170039804527142,0.018594861030578613,-0.0017379522323608398,False,False,all200
random_init,0,gradcam,2033,2,2,True,0.9389859602859489,0.9216897398271968,0.9802724719047546,0.8402227759361267,0.9102476239204407,0.2052009907393576,0.08170039804527142,0.018594861030578613,-0.0017379522323608398,False,False,primary
random_init,0,gradcam,2041,4,5,False,0.5599433436667732,0.6522391260135778,0.5666106939315796,0.6251059174537659,0.5958583056926727,-3591496.20258995,5638082.032090507,-0.09745436906814575,-0.11486339569091797,False,False,all200
random_init,0,gradcam,2191,8,8,True,0.9873629573641985,0.9824246607946197,0.9843197464942932,0.9889838099479675,0.9866517782211304,71117.91430681746,-422711.7426510718,0.0449368953704834,-0.0025142431259155273,False,False,all200
random_init,0,gradcam,2191,8,8,True,0.9873629573641985,0.9824246607946197,0.9843197464942932,0.9889838099479675,0.9866517782211304,71117.91430681746,-422711.7426510718,0.0449368953704834,-0.0025142431259155273,False,False,primary
random_init,0,gradcam,2428,3,3,True,0.8919788483754407,0.6761389697594048,0.9661494493484497,0.5778793096542358,0.7720143795013428,0.30897165815681116,-0.2469296501076432,-0.009298086166381836,0.020847856998443604,False,False,all200
random_init,0,gradcam,2428,3,3,True,0.8919788483754407,0.6761389697594048,0.9661494493484497,0.5778793096542358,0.7720143795013428,0.30897165815681116,-0.2469296501076432,-0.009298086166381836,0.020847856998443604,False,False,primary
random_init,0,gradcam,2441,1,1,True,0.1668227273740537,0.2634709770503739,0.48735976219177246,0.04022148996591568,0.26379062607884407,-0.2168633389892653,-0.0007148773619375802,-0.027931809425354004,0.0215817391872406,False,False,all200
random_init,0,gradcam,2441,1,1,True,0.1668227273740537,0.2634709770503739,0.48735976219177246,0.04022148996591568,0.26379062607884407,-0.2168633389892653,-0.0007148773619375802,-0.027931809425354004,0.0215817391872406,False,False,primary
random_init,0,gradcam,2452,9,9,True,0.7970990962405938,0.5986493304879295,0.9649507999420166,0.29552894830703735,0.630239874124527,0.2492587024288706,-0.04719078643674623,0.017282962799072266,0.1381901502609253,False,False,all200
random_init,0,gradcam,2452,9,9,True,0.7970990962405938,0.5986493304879295,0.9649507999420166,0.29552894830703735,0.630239874124527,0.2492587024288706,-0.04719078643674623,0.017282962799072266,0.1381901502609253,False,False,primary
random_init,0,gradcam,2486,8,8,True,0.9654214103156018,0.8920095580600894,0.991570234298706,0.8297504186630249,0.9106603264808655,0.3384077754607301,-0.11525639395589315,-0.003805398941040039,-0.0014515519142150879,False,False,all200
random_init,0,gradcam,2486,8,8,True,0.9654214103156018,0.8920095580600894,0.991570234298706,0.8297504186630249,0.9106603264808655,0.3384077754607301,-0.11525639395589315,-0.003805398941040039,-0.0014515519142150879,False,False,primary
random_init,0,gradcam,2491,6,6,True,0.3797375020491323,0.843246255433176,0.8336910009384155,0.48016437888145447,0.656927689909935,-0.7840716103585011,0.5270283873931874,-0.0006915926933288574,-0.07435059547424316,False,False,all200
random_init,0,gradcam,2491,6,6,True,0.3797375020491323,0.843246255433176,0.8336910009384155,0.48016437888145447,0.656927689909935,-0.7840716103585011,0.5270283873931874,-0.0006915926933288574,-0.07435059547424316,False,False,primary
random_init,0,gradcam,2492,2,2,True,0.9532823543205791,0.8881942157455306,0.9964764714241028,0.7710217833518982,0.8837491273880005,0.30841331146021556,0.019716105242870395,0.0027518272399902344,0.008639693260192871,False,False,all200
random_init,0,gradcam,2492,2,2,True,0.9532823543205791,0.8881942157455306,0.9964764714241028,0.7710217833518982,0.8837491273880005,0.30841331146021556,0.019716105242870395,0.0027518272399902344,0.008639693260192871,False,False,primary
random_init,0,gradcam,2544,5,1,False,0.9293892585200854,0.6700136716004589,0.7092849612236023,0.9063759446144104,0.8078304529190063,12155880.560107902,-13781678.131854746,0.0934525728225708,0.19424325227737427,False,False,all200
random_init,0,gradcam,2572,7,5,False,0.26949704450711326,0.3042958589784084,0.5385932922363281,0.16826127469539642,0.3534272834658623,-0.22663511385286164,-0.13266858429820624,-0.05189037322998047,0.09403547644615173,False,True,all200
random_init,0,gradcam,2582,5,5,True,0.9473834901456,0.95961866290817,0.9580726027488708,0.9505379796028137,0.9543052911758423,-0.9186658570793278,0.7051940925682791,-0.010429799556732178,-0.010518908500671387,False,False,all200
random_init,0,gradcam,2582,5,5,True,0.9473834901456,0.95961866290817,0.9580726027488708,0.9505379796028137,0.9543052911758423,-0.9186658570793278,0.7051940925682791,-0.010429799556732178,-0.010518908500671387,False,False,primary
random_init,0,gradcam,2640,0,9,False,0.8388659614544982,0.2748128274636334,0.7050312757492065,0.38938844203948975,0.5472098588943481,0.9240067297975588,-0.8629913381186618,0.20446336269378662,0.4138558804988861,False,True,all200
random_init,0,gradcam,2676,6,6,True,0.49014585050483556,0.26533340080848844,0.5784416198730469,0.12902000546455383,0.35373081266880035,0.30353466202460705,-0.1966915008675235,0.09896299242973328,0.29621416330337524,False,True,all200
random_init,0,gradcam,2676,6,6,True,0.49014585050483556,0.26533340080848844,0.5784416198730469,0.12902000546455383,0.35373081266880035,0.30353466202460705,-0.1966915008675235,0.09896299242973328,0.29621416330337524,False,True,primary
random_init,0,gradcam,2697,2,2,True,0.9974728036633029,0.9990138026848868,0.9991624355316162,0.9964104294776917,0.9977864325046539,-0.11396371781368053,0.4459910902022074,-0.00012487173080444336,-0.00012367963790893555,False,False,all200
random_init,0,gradcam,2697,2,2,True,0.9974728036633029,0.9990138026848868,0.9991624355316162,0.9964104294776917,0.9977864325046539,-0.11396371781368053,0.4459910902022074,-0.00012487173080444336,-0.00012367963790893555,False,False,primary
random_init,0,gradcam,2701,4,4,True,0.47952039320568207,0.580381937153733,0.8475754857063293,0.26421502232551575,0.5558952540159225,-0.13092224380037135,0.04197521888250713,-0.026078522205352783,0.008160412311553955,False,False,all200
random_init,0,gradcam,2701,4,4,True,0.47952039320568207,0.580381937153733,0.8475754857063293,0.26421502232551575,0.5558952540159225,-0.13092224380037135,0.04197521888250713,-0.026078522205352783,0.008160412311553955,False,False,primary
random_init,0,gradcam,2789,9,9,True,0.9819210334110873,0.9172610312129919,0.9969158172607422,0.8509019017219543,0.9239088594913483,0.3973057890111054,-0.045528730969415405,0.0026036500930786133,0.017267942428588867,False,False,all200
random_init,0,gradcam,2789,9,9,True,0.9819210334110873,0.9172610312129919,0.9969158172607422,0.8509019017219543,0.9239088594913483,0.3973057890111054,-0.045528730969415405,0.0026036500930786133,0.017267942428588867,False,False,primary
random_init,0,gradcam,2791,5,5,True,0.9457743151678897,0.9585259632480638,0.9717142581939697,0.9628203511238098,0.9672673046588898,-2.4165970390124225,-0.9828460475097783,0.021336853504180908,0.04650086164474487,False,False,all200
random_init,0,gradcam,2791,5,5,True,0.9457743151678897,0.9585259632480638,0.9717142581939697,0.9628203511238098,0.9672673046588898,-2.4165970390124225,-0.9828460475097783,0.021336853504180908,0.04650086164474487,False,False,primary
random_init,0,gradcam,2818,4,4,True,0.9684223016059222,0.9241304588258201,0.9745937585830688,0.9165802001953125,0.9455869793891907,0.3936204372106042,-0.36985355078475773,-0.004115283489227295,0.017790615558624268,False,False,all200
random_init,0,gradcam,2818,4,4,True,0.9684223016059222,0.9241304588258201,0.9745937585830688,0.9165802001953125,0.9455869793891907,0.3936204372106042,-0.36985355078475773,-0.004115283489227295,0.017790615558624268,False,False,primary
